AllDepartments,Areas,Building,CoursePrefix,Credits,DOW,DOWSort,Department,HasBio,InstructionMethod,Instructors,InstructorsFullName,IsWritingIntensive,Level,Location,MaxSeats,Meetings,OfferingName,OpenSeats,Repeatable,SSS_SectionsID,SchoolName,SeatsAvailable,SectionCoReqNotes,SectionCoRequisites,SectionDetails,SectionName,SectionRegRestrictions,Status,SubDepartment,Term,TermStartDate,Term_IDR,Term_JSS,TimeOfDay,Title,Waitlisted
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,S. Villar,"Villar, Soledad",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,7,Y,783426,Whiting School of Engineering,7/10,,,,20,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,B. Grimmer,"Grimmer, Ben",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,5,Y,783427,Whiting School of Engineering,5/10,,,,21,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,Z. Lubberts,"Lubberts, Zachary",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,10,Y,783428,Whiting School of Engineering,10/10,,,,22,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,N. Loizou,"Loizou, Nicolas",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,9,Y,783429,Whiting School of Engineering,9/10,,,,23,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,D. Gnang,"Gnang, DrG Koffi",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,6,Y,783430,Whiting School of Engineering,6/10,,,,24,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,F. Santosa,"Santosa, Fadil",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,8,Y,783431,Whiting School of Engineering,8/10,,,,25,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,N. Trayanova,"Trayanova, Natalia Alexandrova",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,9,Y,783432,Whiting School of Engineering,9/10,,,,26,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,H. Lee,"Lee, Holden",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,7,Y,783433,Whiting School of Engineering,7/10,,,,27,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,L. Ruiz,"Ruiz, Luana Ianara",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,8,Y,783434,Whiting School of Engineering,8/10,,,,28,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,M. Diaz Diaz,"Diaz Diaz, Mateo",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,6,Y,798489,Whiting School of Engineering,6/10,,,,29,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,H. Cao,"Cao, Haoyang",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,9,Y,814164,Whiting School of Engineering,9/10,,,,30,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 20.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,E. Mallada,"Mallada, Enrique",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.800,9,Y,815602,Whiting School of Engineering,9/10,,,,31,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Dissertation Research,0
EN Applied Mathematics & Statistics,None,Gilman,EN,1.00,8,04^13:30:00,EN Applied Mathematics & Statistics,,In-person,M. Diaz Diaz,"Diaz Diaz, Mateo",No,Graduate,Homewood Campus,100,Th 1:30PM - 2:20PM,EN.553.801,23,N,783138,Whiting School of Engineering,23/100,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Department Seminar,0
EN Applied Mathematics & Statistics,None,Remsen Hall,EN,1.00,2,02^16:30:00,EN Applied Mathematics & Statistics,,In-person,F. Santosa,"Santosa, Fadil",No,Graduate,Homewood Campus,80,T 4:30PM - 5:45PM,EN.553.801,80,N,783139,Whiting School of Engineering,80/80,,,,02,,Canceled,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Department Seminar,0
EN Applied Mathematics & Statistics,None,,EN,3.00 - 5.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,J. Schmidt,"Schmidt, James",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.802,10,N,783849,Whiting School of Engineering,10/10,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Graduate Independent Study,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 5.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,L. Ruiz,"Ruiz, Luana Ianara",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.802,9,N,814162,Whiting School of Engineering,9/10,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Graduate Independent Study,N/A
EN Applied Mathematics & Statistics,Q,,EN,2.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,L. Younes,"Younes, Laurent",No,Graduate Independent Academic Work,Homewood Campus,50,,EN.553.806,10,Y,783710,Whiting School of Engineering,10/50,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Capstone Experience in Data Science,N/A
EN Applied Mathematics & Statistics,Q,,EN,2.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,R. Arora,"Arora, Raman",No,Graduate Independent Academic Work,Homewood Campus,10,,EN.553.806,10,Y,783711,Whiting School of Engineering,10/10,,,,12,,Canceled,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Capstone Experience in Data Science,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,T. Budavari,"Budavari, Tamas",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,5,Y,783713,Whiting School of Engineering,5/5,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,J. Spall,"Spall, James Charles",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,1,Y,783714,Whiting School of Engineering,1/5,,,,02,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,D. Naiman,"Naiman, Dan Q",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,4,Y,783715,Whiting School of Engineering,4/5,,,,03,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,M. Bichuch,"Bichuch, Maxim",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,5,Y,783716,Whiting School of Engineering,5/5,,,,04,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,A. Clark,"Clark, Antwan D.",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,5,Y,783717,Whiting School of Engineering,5/5,,,,05,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,M. Maggioni,"Maggioni, Mauro",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,5,Y,783718,Whiting School of Engineering,5/5,,,,06,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,J. Wierman,"Wierman, John Charles",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,5,Y,783719,Whiting School of Engineering,5/5,,,,07,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,C. Priebe,"Priebe, Carey",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,4,Y,783720,Whiting School of Engineering,4/5,,,,08,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,Y. Xu,"Xu, Yanxun",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,5,Y,783721,Whiting School of Engineering,5/5,,,,09,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,Z. Lubberts,"Lubberts, Zachary",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,5,Y,783722,Whiting School of Engineering,5/5,,,,10,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,B. Grimmer,"Grimmer, Ben",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,5,Y,783723,Whiting School of Engineering,5/5,,,,11,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,N. Loizou,"Loizou, Nicolas",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,5,Y,783724,Whiting School of Engineering,5/5,,,,12,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,A. Basu,"Basu, Amitabh",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,3,Y,783725,Whiting School of Engineering,3/5,,,,13,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,S. Villar,"Villar, Soledad",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,5,Y,783726,Whiting School of Engineering,5/5,,,,14,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,M. Micheli,"Micheli, Mario",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,4,Y,798169,Whiting School of Engineering,4/5,,,,15,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,H. Geman,"Geman, Helyette esther",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,4,Y,798924,Whiting School of Engineering,4/5,,,,16,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,L. Younes,"Younes, Laurent",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,3,Y,798997,Whiting School of Engineering,3/5,,,,17,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,H. Cao,"Cao, Haoyang",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,5,Y,814329,Whiting School of Engineering,5/5,,,,18,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,D. Gnang,"Gnang, DrG Koffi",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,4,Y,814585,Whiting School of Engineering,4/5,,,,19,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,,EN,3.00 - 10.00,0,99,EN Applied Mathematics & Statistics,,In-person,E. O'Reilly,"O'Reilly, Eliza",No,Graduate Independent Academic Work,Homewood Campus,5,,EN.553.809,4,Y,821932,Whiting School of Engineering,4/5,,,,20,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Other,Master's Research,N/A
EN Applied Mathematics & Statistics,None,Mudd,EN,1.00,2,02^13:30:00,EN Applied Mathematics & Statistics,,In-person,"D. Audley, J. Miller, D. Naiman","Audley, David; Miller, John C; Naiman, Dan Q",No,Graduate,Homewood Campus,95,T 1:30PM - 2:50PM,EN.553.847,37,Y,783149,Whiting School of Engineering,37/95,,,,01,,Closed,,Fall 2024,8/26/2024 12:00:00 AM,Fall 2024,Fall 2024,Afternoon,Financial Mathematics Masters Seminar,0
