AllDepartments,Areas,Building,CoursePrefix,Credits,DOW,DOWSort,Department,HasBio,InstructionMethod,Instructors,InstructorsFullName,IsWritingIntensive,Level,Location,MaxSeats,Meetings,OfferingName,OpenSeats,Repeatable,SSS_SectionsID,SchoolName,SeatsAvailable,SectionCoReqNotes,SectionCoRequisites,SectionDetails,SectionName,SectionRegRestrictions,Status,SubDepartment,Term,TermStartDate,Term_IDR,Term_JSS,TimeOfDay,Title,Waitlisted
EN Applied Mathematics & Statistics,EQ,"Hodson, Maryland",EN,4.00,29,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Titi,"Titi, Aseel",No,Lower Level Undergraduate,Homewood Campus,19,"MWF 10:00AM - 10:50AM, Th 9:00AM - 9:50AM",EN.553.111,7,N,727216,Whiting School of Engineering,7/19,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Morning,Statistical Analysis I,0
EN Applied Mathematics & Statistics,EQ,"Gilman, Hodson",EN,4.00,29,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",A. Titi,"Titi, Aseel",No,Lower Level Undergraduate,Homewood Campus,19,"MWF 10:00AM - 10:50AM, Th 10:30AM - 11:20AM",EN.553.111,3,N,727217,Whiting School of Engineering,3/19,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Morning,Statistical Analysis I,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Shriver Hall",EN,4.00,29,01^11:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",F. Torcaso,"Torcaso, Fred",No,Lower Level Undergraduate,Homewood Campus,19,"MWF 11:00AM - 11:50AM, Th 10:30AM - 11:20AM",EN.553.112,9,N,727220,Whiting School of Engineering,9/19,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Morning,Statistical Analysis II,0
EN Applied Mathematics & Statistics,Q,"Hodson, Shaffer",EN,4.00,29,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",B. Castello,"Castello, Beryl",No,Lower Level Undergraduate,Homewood Campus,19,"MWF 10:00AM - 10:50AM, Th 9:00AM - 9:50AM",EN.553.171,8,N,727222,Whiting School of Engineering,8/19,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Morning,Discrete Mathematics,0
EN Applied Mathematics & Statistics,Q,"Krieger, Shaffer",EN,4.00,29,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",B. Castello,"Castello, Beryl",No,Lower Level Undergraduate,Homewood Campus,24,"MWF 10:00AM - 10:50AM, Th 12:00PM - 12:50PM",EN.553.171,6,N,727223,Whiting School of Engineering,6/24,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Discrete Mathematics,0
EN Applied Mathematics & Statistics,Q,"Maryland, Shaffer",EN,4.00,23,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",N. Drenska,"Drenska, Nadejda",No,Lower Level Undergraduate,Homewood Campus,24,"MWF 10:00AM - 10:50AM, T 9:00AM - 9:50AM",EN.553.211,3,N,727260,Whiting School of Engineering,3/24,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Morning,Probability and Statistics for the Life Sciences,0
EN Applied Mathematics & Statistics,Q,"Hodson, Shaffer",EN,4.00,23,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",N. Drenska,"Drenska, Nadejda",No,Lower Level Undergraduate,Homewood Campus,25,"MWF 10:00AM - 10:50AM, T 10:30AM - 11:20AM",EN.553.211,8,N,727261,Whiting School of Engineering,8/25,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Morning,Probability and Statistics for the Life Sciences,0
EN Applied Mathematics & Statistics,Q,"Krieger, Maryland",EN,4.00,23,01^11:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",Z. Pisano,"Pisano, Zachary M",No,Lower Level Undergraduate,Homewood Campus,24,"MWF 11:00AM - 11:50AM, T 12:00PM - 12:50PM",EN.553.211,2,N,727262,Whiting School of Engineering,2/24,,,,03,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Probability and Statistics for the Life Sciences,0
EN Applied Mathematics & Statistics,Q,"Bloomberg, Maryland",EN,4.00,23,01^11:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",Z. Pisano,"Pisano, Zachary M",No,Lower Level Undergraduate,Homewood Campus,25,"MWF 11:00AM - 11:50AM, T 1:30PM - 2:20PM",EN.553.211,2,N,727263,Whiting School of Engineering,2/25,,,,04,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Probability and Statistics for the Life Sciences,0
EN Applied Mathematics & Statistics,Q,"Croft Hall, Maryland",EN,4.00,23,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",Z. Pisano,"Pisano, Zachary M",No,Lower Level Undergraduate,Homewood Campus,24,"MWF 12:00PM - 12:50PM, T 3:00PM - 3:50PM",EN.553.211,2,N,727264,Whiting School of Engineering,2/24,,,,05,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Probability and Statistics for the Life Sciences,0
EN Applied Mathematics & Statistics,Q,"Krieger, Maryland",EN,4.00,23,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",Z. Pisano,"Pisano, Zachary M",No,Lower Level Undergraduate,Homewood Campus,25,"MWF 12:00PM - 12:50PM, T 4:30PM - 5:20PM",EN.553.211,2,N,727265,Whiting School of Engineering,2/25,,,,06,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Probability and Statistics for the Life Sciences,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Maryland",EN,4.00,23,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",S. Kushnarev,"Kushnarev, Sergey",No,Lower Level Undergraduate,Homewood Campus,23,"MWF 12:00PM - 12:50PM, T 12:00PM - 12:50PM",EN.553.291,1,N,727226,Whiting School of Engineering,1/23,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Linear Algebra and Differential Equations,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Maryland",EN,4.00,23,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",S. Kushnarev,"Kushnarev, Sergey",No,Lower Level Undergraduate,Homewood Campus,24,"MWF 12:00PM - 12:50PM, T 1:30PM - 2:20PM",EN.553.291,3,N,727227,Whiting School of Engineering,3/24,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Linear Algebra and Differential Equations,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Mergenthaler",EN,4.00,23,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",P. Bedekar,"Bedekar, Prajakta",No,Lower Level Undergraduate,Homewood Campus,24,"MWF 12:00PM - 12:50PM, T 3:00PM - 3:50PM",EN.553.291,3,N,727228,Whiting School of Engineering,3/24,,,,03,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Linear Algebra and Differential Equations,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Mergenthaler",EN,4.00,23,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",P. Bedekar,"Bedekar, Prajakta",No,Lower Level Undergraduate,Homewood Campus,25,"MWF 12:00PM - 12:50PM, T 4:30PM - 5:20PM",EN.553.291,0,N,727229,Whiting School of Engineering,0/25,,,,04,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Linear Algebra and Differential Equations,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Mergenthaler",EN,4.00,23,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",P. Bedekar,"Bedekar, Prajakta",No,Lower Level Undergraduate,Homewood Campus,30,"MWF 12:00PM - 12:50PM, T 4:30PM - 5:20PM",EN.553.291,4,N,748018,Whiting School of Engineering,4/30,,,,05,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Linear Algebra and Differential Equations,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Mergenthaler",EN,4.00,23,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",P. Bedekar,"Bedekar, Prajakta",No,Lower Level Undergraduate,Homewood Campus,25,"MWF 12:00PM - 12:50PM, T 6:00PM - 6:50PM",EN.553.291,21,N,752074,Whiting School of Engineering,21/25,,,,06,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Linear Algebra and Differential Equations,0
EN Applied Mathematics & Statistics,EQ,"Ames, Gilman",EN,4.00,23,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",M. Micheli,"Micheli, Mario",No,Lower Level Undergraduate,Homewood Campus,12,"MWF 12:00PM - 12:50PM, T 12:00PM - 12:50PM",EN.553.295,4,N,733630,Whiting School of Engineering,4/12,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Linear Algebra for Data Science,0
EN Applied Mathematics & Statistics^EN Computer Science,EQ,"Gilman, Maryland",EN,4.00,23,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",M. Micheli,"Micheli, Mario",No,Lower Level Undergraduate,Homewood Campus,12,"MWF 12:00PM - 12:50PM, T 1:30PM - 2:20PM",EN.553.295,3,N,735588,Whiting School of Engineering,3/12,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Linear Algebra for Data Science,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Shriver Hall",EN,4.00,23,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",S. Zhang,"Zhang, Siqi",No,Upper Level Undergraduate,Homewood Campus,30,"MWF 1:30PM - 2:20PM, T 10:30AM - 11:20AM",EN.553.310,12,N,727247,Whiting School of Engineering,12/30,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Probability & Statistics for the Physical and Information Sciences & Engineering,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Shaffer",EN,4.00,23,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",S. Zhang,"Zhang, Siqi",No,Upper Level Undergraduate,Homewood Campus,30,"MWF 1:30PM - 2:20PM, T 1:30PM - 2:20PM",EN.553.310,4,N,727248,Whiting School of Engineering,4/30,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Probability & Statistics for the Physical and Information Sciences & Engineering,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Shriver Hall",EN,4.00,23,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",S. Zhang,"Zhang, Siqi",No,Upper Level Undergraduate,Homewood Campus,30,"MWF 1:30PM - 2:20PM, T 3:00PM - 3:50PM",EN.553.310,17,N,727249,Whiting School of Engineering,17/30,,,,03,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Probability & Statistics for the Physical and Information Sciences & Engineering,0
EN Applied Mathematics & Statistics,EQ,"Ames, Krieger",EN,4.00,23,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",S. Zhang,"Zhang, Siqi",No,Upper Level Undergraduate,Homewood Campus,30,"MWF 1:30PM - 2:20PM, T 4:30PM - 5:20PM",EN.553.310,16,N,727250,Whiting School of Engineering,16/30,,,,04,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Probability & Statistics for the Physical and Information Sciences & Engineering,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Maryland",EN,4.00,23,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",S. Zhang,"Zhang, Siqi",No,Upper Level Undergraduate,Homewood Campus,30,"MWF 12:00PM - 12:50PM, T 10:30AM - 11:20AM",EN.553.311,7,N,727230,Whiting School of Engineering,7/30,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Probability and Statistics for the Biological Sciences and Engineering,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Krieger",EN,4.00,23,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",S. Zhang,"Zhang, Siqi",No,Upper Level Undergraduate,Homewood Campus,30,"MWF 12:00PM - 12:50PM, T 1:30PM - 2:20PM",EN.553.311,1,N,727231,Whiting School of Engineering,1/30,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Probability and Statistics for the Biological Sciences and Engineering,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Maryland",EN,4.00,23,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",S. Zhang,"Zhang, Siqi",No,Upper Level Undergraduate,Homewood Campus,30,"MWF 12:00PM - 12:50PM, T 3:00PM - 3:50PM",EN.553.311,3,N,727232,Whiting School of Engineering,3/30,,,,03,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Probability and Statistics for the Biological Sciences and Engineering,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Maryland",EN,4.00,23,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",S. Zhang,"Zhang, Siqi",No,Upper Level Undergraduate,Homewood Campus,30,"MWF 12:00PM - 12:50PM, T 4:30PM - 5:20PM",EN.553.311,2,N,727233,Whiting School of Engineering,2/30,,,,04,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Probability and Statistics for the Biological Sciences and Engineering,0
EN Applied Mathematics & Statistics,None,Wyman Park,EN,3.00,5,01^15:00:00,EN Applied Mathematics & Statistics,,In-person,F. Santosa,"Santosa, Fadil",No,Upper Level Undergraduate,Homewood Campus,25,MW 3:00PM - 4:15PM,EN.553.335,7,N,733635,Whiting School of Engineering,7/25,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Mathematics for a Better World,0
EN Applied Mathematics & Statistics,EQ,"Bloomberg, Krieger",EN,4.00,29,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",K. Pantazis,"Pantazis, Konstantinos",No,Upper Level Undergraduate,Homewood Campus,23,"MWF 10:00AM - 10:50AM, Th 9:00AM - 9:50AM",EN.553.361,9,N,727336,Whiting School of Engineering,9/23,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Morning,Introduction to Optimization,0
EN Applied Mathematics & Statistics,EQ,"Bloomberg, Krieger",EN,4.00,29,01^10:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",K. Pantazis,"Pantazis, Konstantinos",No,Upper Level Undergraduate,Homewood Campus,25,"MWF 10:00AM - 10:50AM, Th 3:00PM - 3:50PM",EN.553.361,9,N,727337,Whiting School of Engineering,9/25,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Introduction to Optimization,0
EN Applied Mathematics & Statistics,EQ,Krieger,EN,4.00,23,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Fishkind,"Fishkind, Donniell",No,Upper Level Undergraduate,Homewood Campus,10,"MWF 12:00PM - 12:50PM, T 4:30PM - 5:20PM",EN.553.362,6,N,727243,Whiting School of Engineering,6/10,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Afternoon,Introduction to Optimization II,0
EN Applied Mathematics & Statistics,EQ,"Krieger, Maryland",EN,4.00,29,01^11:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",D. Fishkind,"Fishkind, Donniell",No,Upper Level Undergraduate,Homewood Campus,25,"MWF 11:00AM - 11:50AM, Th 4:30PM - 5:20PM",EN.553.371,5,N,727440,Whiting School of Engineering,5/25,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Cryptology and Coding,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Maryland",EN,4.00,23,01^11:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",S. Kushnarev,"Kushnarev, Sergey",No,Upper Level Undergraduate,Homewood Campus,30,"MWF 11:00AM - 11:50AM, T 3:00PM - 3:50PM",EN.553.385,11,N,728045,Whiting School of Engineering,11/30,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Numerical Linear Algebra,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Maryland",EN,4.00,23,01^11:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",S. Kushnarev,"Kushnarev, Sergey",No,Upper Level Undergraduate,Homewood Campus,30,"MWF 11:00AM - 11:50AM, T 4:30PM - 5:20PM",EN.553.385,9,N,734921,Whiting School of Engineering,9/30,,,,02,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Numerical Linear Algebra,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Maryland",EN,4.00,23,01^11:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",S. Kushnarev,"Kushnarev, Sergey",No,Upper Level Undergraduate,Homewood Campus,20,"MWF 11:00AM - 11:50AM, T 1:30PM - 2:20PM",EN.553.385,5,N,749750,Whiting School of Engineering,5/20,,,,03,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Numerical Linear Algebra,0
EN Applied Mathematics & Statistics,EQ,"Croft Hall, Maryland",EN,4.00,21,01^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person, In-person",J. Reiter,"Reiter, Joshua Jay",No,Upper Level Undergraduate,Homewood Campus,24,"MW 9:00AM - 9:50AM, W 5:00PM - 6:45PM, F 1:30PM - 2:20PM",EN.553.400,12,N,728089,Whiting School of Engineering,12/24,,,,01,,Closed,,Spring 2023,1/23/2023 12:00:00 AM,Spring 2023,Spring 2023,Other,Mathematical Modeling and Consulting,0
