AllDepartments,Areas,Building,CoursePrefix,Credits,DOW,DOWSort,Department,HasBio,InstructionMethod,Instructors,InstructorsFullName,IsWritingIntensive,Level,Location,MaxSeats,Meetings,OfferingName,OpenSeats,Repeatable,SSS_SectionsID,SchoolName,SeatsAvailable,SectionCoReqNotes,SectionCoRequisites,SectionDetails,SectionName,SectionRegRestrictions,Status,SubDepartment,Term,TermStartDate,Term_IDR,Term_JSS,TimeOfDay,Title,Waitlisted
EN Applied Mathematics & Statistics,EQ,"Ames, Hodson",EN,4.00,13,01^08:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",T. Budavari,"Budavari, Tamas",No,Upper Level Undergraduate,Homewood Campus,20,"MW 8:30AM - 9:45AM, Th 6:00PM - 6:50PM",EN.553.436,0,N,743922,Whiting School of Engineering,0/20,,,,02,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Introduction to Data Science,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Olin",EN,4.00,26,02^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person","S. Acharya, J. Miller","Acharya, Subas; Miller, John C",No,Upper Level Undergraduate,Homewood Campus,26,"TTh 9:00AM - 10:15AM, F 9:00AM - 9:50AM",EN.553.442,11,N,743933,Whiting School of Engineering,11/26,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Morning,Investment Science,0
EN Applied Mathematics & Statistics,EQ,Maryland,EN,4.00,26,02^10:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",R. Galeeva,"Galeeva, Roza",No,Upper Level Undergraduate,Homewood Campus,39,"TTh 10:30AM - 11:45AM, F 3:00PM - 3:50PM",EN.553.444,34,N,743932,Whiting School of Engineering,34/39,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Introduction to Financial Derivatives,0
EN Applied Mathematics & Statistics,Q,"Krieger, Shaffer",EN,4.00,13,01^12:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person",B. Castello,"Castello, Beryl",No,Upper Level Undergraduate,Homewood Campus,4,"MW 12:00PM - 1:15PM, Th 9:00AM - 9:50AM",EN.553.471,2,N,743939,Whiting School of Engineering,2/4,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Combinatorial Analysis,0
EN Applied Mathematics & Statistics,EQ,"Hodson, Shaffer",EN,4.00,10,02^09:00:00,EN Applied Mathematics & Statistics,,"In-person, In-person","G. Eyink, Staff","Eyink, Gregory Lawrence; Staff",No,Upper Level Undergraduate,Homewood Campus,24,"TTh 9:00AM - 10:15AM, T 6:00PM - 6:50PM",EN.553.480,22,N,754828,Whiting School of Engineering,22/24,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Numerical Linear Algebra,0
EN Applied Mathematics & Statistics,EQ,Hodson,EN,3.00,10,02^15:00:00,EN Applied Mathematics & Statistics,,In-person,D. Naiman,"Naiman, Dan Q",No,Upper Level Undergraduate,Homewood Campus,15,TTh 3:00PM - 4:15PM,EN.553.488,4,N,743956,Whiting School of Engineering,4/15,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Afternoon,Computing for Applied Mathematics,0
EN Applied Mathematics & Statistics,EQ,"Bloomberg, Maryland",EN,4.00,23,01^13:30:00,EN Applied Mathematics & Statistics,,"In-person, In-person",Y. Sukurdeep,"Sukurdeep, Yashil",No,Upper Level Undergraduate,Homewood Campus,10,"MWF 1:30PM - 2:20PM, T 5:00PM - 5:50PM",EN.553.491,4,N,744635,Whiting School of Engineering,4/10,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Afternoon,Dynamical Systems,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,D. Fishkind,"Fishkind, Donniell",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,10,Y,744271,Whiting School of Engineering,10/10,,,,01,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,T. Budavari,"Budavari, Tamas",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,9,Y,744272,Whiting School of Engineering,9/10,,,,02,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,E. Scheinerman,"Scheinerman, Ed",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,9,Y,744273,Whiting School of Engineering,9/10,,,,03,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,J. Wierman,"Wierman, John Charles",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,9,Y,744274,Whiting School of Engineering,9/10,,,,04,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,N. Charon,"Charon, Nicolas",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,10,Y,744275,Whiting School of Engineering,10/10,,,,05,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,Y. Xu,"Xu, Yanxun",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,10,Y,744276,Whiting School of Engineering,10/10,,,,06,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,J. Spall,"Spall, James Charles",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,9,Y,744277,Whiting School of Engineering,9/10,,,,07,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,A. Clark,"Clark, Antwan D.",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,10,Y,744278,Whiting School of Engineering,10/10,,,,08,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,E. Fertig,"Fertig, Elana",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,9,Y,744279,Whiting School of Engineering,9/10,,,,09,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,B. Castello,"Castello, Beryl",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,10,Y,744280,Whiting School of Engineering,10/10,,,,10,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,Z. Lubberts,"Lubberts, Zachary",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,10,Y,744281,Whiting School of Engineering,10/10,,,,11,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,M. Micheli,"Micheli, Mario",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,10,Y,744282,Whiting School of Engineering,10/10,,,,12,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,M. Maggioni,"Maggioni, Mauro",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,10,Y,744283,Whiting School of Engineering,10/10,,,,13,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Undergraduate Research,N/A
EN Applied Mathematics & Statistics,None,,EN,1.00 - 3.00,0,99,EN Applied Mathematics & Statistics,,Independent Study,F. Torcaso,"Torcaso, Fred",No,Independent Academic Work,Homewood Campus,10,,EN.553.500,9,Y,772695,Whiting School of Engineering,9/10,,,,14,,Closed,,Fall 2023,8/28/2023 12:00:00 AM,Fall 2023,Fall 2023,Other,Undergraduate Research,N/A
